,Date,Adj Close,Close,High,Low,Open,Volume
34,2018-02-16,40.72972106933594,43.10749816894531,43.70500183105469,42.942501068115234,43.09000015258789,160704400
35,2018-02-20,40.59272766113281,42.962501525878906,43.56499862670898,42.85499954223633,43.01250076293945,135722000
36,2018-02-21,40.408477783203125,42.76750183105469,43.52999877929688,42.75249862670898,43.20750045776367,149886400
37,2018-02-22,40.74625396728516,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600
38,2018-02-23,41.45489883422852,43.875,43.91249847412109,43.3849983215332,43.41749954223633,135249600
39,2018-02-26,42.274532318115234,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800
40,2018-02-27,42.13754653930664,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400
41,2018-02-28,42.07374954223633,44.52999877929688,45.15499877929688,44.51250076293945,44.81499862670898,151128400
42,2018-03-01,41.3367805480957,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000
43,2018-03-02,41.622596740722656,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000
44,2018-03-05,41.76668930053711,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600
45,2018-03-06,41.731258392333984,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000
46,2018-03-07,41.343868255615234,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000
47,2018-03-08,41.795021057128906,44.23500061035156,44.27999877929688,43.76750183105469,43.869998931884766,95096400
48,2018-03-09,42.51310729980469,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800
49,2018-03-12,42.92411804199219,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400
50,2018-03-13,42.51074600219727,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000
51,2018-03-14,42.149356842041016,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600
52,2018-03-15,42.19895935058594,44.66249847412109,45.060001373291016,44.51750183105469,44.625,90975200
53,2018-03-16,42.05013656616211,44.505001068115234,44.77999877929688,44.40499877929688,44.66249847412109,157618800
54,2018-03-19,41.40764999389648,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200
55,2018-03-20,41.39347839355469,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600
56,2018-03-21,40.45571899414063,42.817501068115234,43.772499084472656,42.81499862670898,43.7599983215332,148219600
57,2018-03-22,39.88408660888672,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200
58,2018-03-23,38.96050262451172,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200
59,2018-03-26,40.810035705566406,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
60,2018-03-27,39.76362991333008,42.084999084472656,43.78749847412109,41.72999954223633,43.41999816894531,163690400
61,2018-03-28,39.32427215576172,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
62,2018-03-29,39.63134002685547,41.94499969482422,42.9375,41.72499847412109,41.95249938964844,153594000
63,2018-04-02,39.37151336669922,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
64,2018-04-03,39.77544021606445,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
65,2018-04-04,40.53602600097656,42.90250015258789,43.00249862670898,41.192501068115234,41.220001220703125,138422000
66,2018-04-05,40.817115783691406,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
67,2018-04-06,39.7730712890625,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
68,2018-04-09,40.16754150390625,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
69,2018-04-10,40.92341995239258,43.3125,43.5,42.88249969482422,43.25,113634400
70,2018-04-11,40.73208618164063,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400
71,2018-04-12,41.133636474609375,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200
72,2018-04-13,41.27299118041992,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200
73,2018-04-16,41.53047943115234,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600
74,2018-04-17,42.10210800170898,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600
75,2018-04-18,42.00761795043945,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000
76,2018-04-19,40.817115783691406,43.20000076293945,43.84749984741211,43.165000915527344,43.43999862670898,139235200
77,2018-04-20,39.14474868774414,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400
78,2018-04-23,39.0313720703125,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000
79,2018-04-24,38.48808288574219,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000
80,2018-04-25,38.655792236328125,40.91249847412109,41.35499954223633,40.602500915527344,40.65499877929688,113528400
81,2018-04-26,38.79044342041016,41.05500030517578,41.432498931884766,40.84249877929688,41.02999877929688,111852000
82,2018-04-27,38.341644287109375,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200
83,2018-04-30,39.03608703613281,41.31499862670898,41.81499862670898,40.459999084472656,40.532501220703125,169709600
84,2018-05-01,39.943138122558594,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600
85,2018-05-02,41.7076416015625,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600
86,2018-05-03,41.7832260131836,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800
87,2018-05-04,43.42251586914063,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200
88,2018-05-07,43.73666763305664,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600
89,2018-05-08,43.9469108581543,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200
90,2018-05-09,44.256343841552734,46.84000015258789,46.84999847412109,46.30500030517578,46.63750076293945,92844800
91,2018-05-10,44.88938522338867,47.5099983215332,47.59249877929688,46.91249847412109,46.935001373291016,111957200
92,2018-05-11,44.71865463256836,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800
93,2018-05-14,44.61432266235352,47.03749847412109,47.38249969482422,46.96500015258789,47.25249862670898,83115200
94,2018-05-15,44.20885848999024,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800
95,2018-05-16,44.62144470214844,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400
96,2018-05-17,44.33925628662109,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000
97,2018-05-18,44.178016662597656,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800
98,2018-05-21,44.49103164672852,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200
99,2018-05-22,44.37958526611328,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800
100,2018-05-23,44.66411972045898,47.09000015258789,47.125,46.43999862670898,46.587501525878906,80233600
101,2018-05-24,44.61432266235352,47.03749847412109,47.209999084472656,46.5525016784668,47.192501068115234,92936000
102,2018-05-25,44.716270446777344,47.14500045776367,47.41249847412109,46.91249847412109,47.057498931884766,69844000
103,2018-05-29,44.55504608154297,46.97499847412109,47.1875,46.71749877929688,46.900001525878906,90056400
104,2018-05-30,44.46020126342773,46.875,47.0,46.69499969482422,46.93000030517578,74762000
105,2018-05-31,44.310813903808594,46.71749877929688,47.057498931884766,46.53499984741211,46.80500030517578,109931200
106,2018-06-01,45.10990524291992,47.560001373291016,47.56499862670898,46.9375,46.997501373291016,93770000
107,2018-06-04,45.4869384765625,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800
108,2018-06-05,45.837867736816406,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000
109,2018-06-06,45.99674987792969,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400
110,2018-06-07,45.87343215942383,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800
111,2018-06-08,45.45610046386719,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200
112,2018-06-11,45.34465026855469,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000
113,2018-06-12,45.593631744384766,48.06999969482422,48.15250015258789,47.78749847412109,47.84749984741211,67644400
114,2018-06-13,45.21898651123047,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600
115,2018-06-14,45.24269485473633,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400
116,2018-06-15,44.777931213378906,47.209999084472656,47.540000915527344,47.06499862670898,47.50749969482422,246876800
117,2018-06-18,44.75422286987305,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600
118,2018-06-19,44.03101348876953,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000
119,2018-06-20,44.22307205200195,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800
120,2018-06-21,43.976470947265625,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600
121,2018-06-22,43.848426818847656,46.22999954223633,46.53749847412109,46.17499923706055,46.52999877929688,108801600
122,2018-06-25,43.19634246826172,45.54249954223633,46.22999954223633,45.182498931884766,45.84999847412109,126652400
123,2018-06-26,43.732234954833984,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800
124,2018-06-27,43.66820526123047,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200
125,2018-06-28,43.9859504699707,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800
126,2018-06-29,43.89347076416016,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800
127,2018-07-02,44.38431167602539,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200
128,2018-07-03,43.61129379272461,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200
129,2018-07-05,43.96223449707031,46.34999847412109,46.602500915527344,46.06999969482422,46.31499862670898,66416800
130,2018-07-06,44.57164764404297,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800
131,2018-07-09,45.190528869628906,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400
132,2018-07-10,45.1359977722168,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400
133,2018-07-11,44.55030059814453,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000
134,2018-07-12,45.29722595214844,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400
135,2018-07-13,45.36837005615234,47.83250045776367,47.959999084472656,47.72499847412109,47.77000045776367,50055600
136,2018-07-16,45.268775939941406,47.727500915527344,48.16249847412109,47.60499954223633,47.880001068115234,60172400
137,2018-07-17,45.396820068359375,47.86249923706055,47.96749877929688,47.29999923706055,47.4375,62138000
138,2018-07-18,45.1478385925293,47.59999847412109,47.95000076293945,47.48249816894531,47.94499969482422,65573600
139,2018-07-19,45.498779296875,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
140,2018-07-20,45.39445495605469,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
141,2018-07-23,45.43475341796875,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
142,2018-07-24,45.76436233520508,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
143,2018-07-25,46.195919036865234,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
144,2018-07-26,46.0512809753418,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
145,2018-07-27,45.28535842895508,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
146,2018-07-30,45.03165435791016,47.477500915527344,48.04999923706055,47.26750183105469,47.97499847412109,84118000
147,2018-07-31,45.12175750732422,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
148,2018-08-01,47.779884338378906,50.375,50.43999862670898,49.32749938964844,49.782501220703125,271742800
149,2018-08-02,49.17652893066406,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
150,2018-08-03,49.318809509277344,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
151,2018-08-06,49.57490539550781,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
152,2018-08-07,49.110137939453125,51.77750015258789,52.375,51.68999862670898,52.33000183105469,102349600
153,2018-08-08,49.14333724975586,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
154,2018-08-09,49.52985382080078,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
155,2018-08-10,49.38230514526367,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
156,2018-08-13,49.701168060302734,52.21749877929688,52.73749923706055,51.92499923706055,52.32749938964844,103563600
157,2018-08-14,49.91056060791016,52.4375,52.63999938964844,52.06499862670898,52.540000915527344,82992000
158,2018-08-15,50.02717590332031,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
159,2018-08-16,50.760066986083984,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
160,2018-08-17,51.77373123168945,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
161,2018-08-20,51.26927947998047,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
162,2018-08-21,51.16933441162109,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
163,2018-08-22,51.17171859741211,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
164,2018-08-23,51.27641677856445,53.872501373291016,54.26250076293945,53.650001525878906,53.66249847412109,75532800
165,2018-08-24,51.435848236083984,54.040000915527344,54.22499847412109,53.77750015258789,54.150001525878906,73905600
166,2018-08-27,51.859405517578125,54.48500061035156,54.685001373291016,54.08250045776367,54.28749847412109,82100400
167,2018-08-28,52.2781982421875,54.92499923706055,55.1349983215332,54.72999954223633,54.75249862670898,91107200
168,2018-08-29,53.05868148803711,55.744998931884766,55.872501373291016,54.852500915527344,55.03749847412109,109019200
169,2018-08-30,53.546485900878906,56.25749969482422,57.06499862670898,55.59999847412109,55.8125,195175200
170,2018-08-31,54.16517639160156,56.907501220703125,57.21749877929688,56.5,56.62749862670898,173360400
171,2018-09-04,54.33887481689453,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
172,2018-09-05,53.984317779541016,56.71749877929688,57.41749954223633,56.275001525878906,57.247501373291016,133332000
173,2018-09-06,53.08723831176758,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
174,2018-09-07,52.65891647338867,55.32500076293945,56.34249877929688,55.1775016784668,55.462501525878906,150479200
175,2018-09-10,51.95220947265625,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
176,2018-09-11,53.26570892333984,55.962501525878906,56.07500076293945,54.13999938964844,54.50249862670898,142996000
177,2018-09-12,52.60419464111328,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
178,2018-09-13,53.87485504150391,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
179,2018-09-14,53.263309478759766,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
180,2018-09-17,51.845123291015625,54.470001220703125,55.73749923706055,54.317501068115234,55.53749847412109,148780400
181,2018-09-18,51.9307861328125,54.560001373291016,55.462501525878906,54.27999877929688,54.4474983215332,126286800
182,2018-09-19,51.961727142333984,54.59249877929688,54.90499877929688,53.82500076293945,54.625,108495200
183,2018-09-20,52.35673522949219,55.00749969482422,55.56999969482422,54.78749847412109,55.060001373291016,106435200
184,2018-09-21,51.79278564453125,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
185,2018-09-24,52.537559509277344,55.1974983215332,55.31499862670898,54.157501220703125,54.20500183105469,110773600
186,2018-09-25,52.87070083618164,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
187,2018-09-26,52.44953536987305,55.10499954223633,55.9375,54.93999862670898,55.25,95938800
188,2018-09-27,53.52745056152344,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
189,2018-09-28,53.715431213378906,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
190,2018-10-01,54.07711410522461,56.81499862670898,57.35499954223633,56.587501525878906,56.98749923706055,94403200
191,2018-10-02,54.55778884887695,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
192,2018-10-03,55.22168731689453,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
193,2018-10-04,54.25083160400391,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
194,2018-10-05,53.37040328979492,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
195,2018-10-08,53.24666595458984,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
196,2018-10-09,53.984317779541016,56.71749877929688,56.817501068115234,55.5625,55.90999984741211,107564000
197,2018-10-10,51.48343276977539,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
198,2018-10-11,51.028953552246094,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
199,2018-10-12,52.851661682128906,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
200,2018-10-15,51.72138595581055,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
201,2018-10-16,52.86118316650391,55.53749847412109,55.747501373291016,54.18999862670898,54.73249816894531,116736000
202,2018-10-17,52.63274383544922,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
203,2018-10-18,51.402530670166016,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
204,2018-10-19,52.18539810180664,54.82749938964844,55.31499862670898,54.35749816894531,54.51499938964844,132314800
205,2018-10-22,52.50424575805664,55.16249847412109,55.84000015258789,54.73500061035156,54.9474983215332,115168400
206,2018-10-23,52.99920272827149,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
207,2018-10-24,51.18124008178711,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
208,2018-10-25,52.30199432373047,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
209,2018-10-26,51.46915817260742,54.07500076293945,55.04750061035156,53.16749954223633,53.97499847412109,189033600
210,2018-10-29,50.50308227539063,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
211,2018-10-30,50.75531005859375,53.32500076293945,53.79499816894531,52.317501068115234,52.78749847412109,146640000
212,2018-10-31,52.07831573486328,54.71500015258789,55.11249923706055,54.15499877929688,54.220001220703125,153435600
213,2018-11-01,52.87784576416016,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
214,2018-11-02,49.37041091918945,51.869998931884766,53.41249847412109,51.35749816894531,52.38750076293945,365314800
215,2018-11-05,47.968875885009766,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
216,2018-11-06,48.48760986328125,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
217,2018-11-07,49.95816040039063,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
218,2018-11-08,49.78384780883789,52.122501373291016,52.52999877929688,51.6875,52.494998931884766,101450400
219,2018-11-09,48.82394027709961,51.11750030517578,51.50249862670898,50.5625,51.38750076293945,137463200
220,2018-11-12,46.36447525024414,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
221,2018-11-13,45.9012451171875,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
222,2018-11-14,44.60464477539063,46.70000076293945,48.619998931884766,46.48249816894531,48.47499847412109,243204000
223,2018-11-15,45.70544052124024,47.852500915527344,47.99250030517578,46.72499847412109,47.09749984741211,185915200
224,2018-11-16,46.2116584777832,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
225,2018-11-19,44.38018798828125,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
226,2018-11-20,42.25980758666992,44.244998931884766,45.36750030517578,43.87749862670898,44.59249877929688,271300800
227,2018-11-21,42.2120361328125,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
228,2018-11-23,41.13990783691406,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
229,2018-11-26,41.69626998901367,43.65499877929688,43.73749923706055,42.56499862670898,43.560001373291016,179994000
230,2018-11-27,41.60554122924805,43.560001373291016,43.692501068115234,42.720001220703125,42.87749862670898,165549600
231,2018-11-28,43.20538330078125,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
232,2018-11-29,42.873477935791016,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
233,2018-11-30,42.641845703125,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
234,2018-12-03,44.131866455078125,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000
235,2018-12-04,42.19055938720703,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200
236,2018-12-06,41.720157623291016,43.68000030517578,43.69499969482422,42.60499954223633,42.93999862670898,172393600
237,2018-12-07,40.2325325012207,42.122501373291016,43.622501373291016,42.07500076293945,43.372501373291016,169126400
238,2018-12-10,40.4975814819336,42.400001525878906,42.522499084472656,40.83250045776367,41.25,248104000
239,2018-12-11,40.26596832275391,42.157501220703125,42.9474983215332,41.75,42.915000915527344,189126800
240,2018-12-12,40.37819290161133,42.275001525878906,42.97999954223633,42.255001068115234,42.59999847412109,142510800
241,2018-12-13,40.81993865966797,42.73749923706055,43.14250183105469,42.38750076293945,42.622501373291016,127594400
242,2018-12-14,39.513790130615234,41.369998931884766,42.27000045776367,41.31999969482422,42.25,162814800
243,2018-12-17,39.14607620239258,40.98500061035156,42.087501525878906,40.682498931884766,41.36249923706055,177151600
244,2018-12-18,39.65468215942383,41.51750183105469,41.88249969482422,41.09749984741211,41.345001220703125,135366000
245,2018-12-19,38.417781829833984,40.22249984741211,41.86249923706055,39.772499084472656,41.5,196189200
246,2018-12-20,37.44832611083984,39.20750045776367,40.52750015258789,38.82500076293945,40.09999847412109,259092000
247,2018-12-21,35.99174880981445,37.682498931884766,39.540000915527344,37.407501220703125,39.21500015258789,382978400
248,2018-12-24,35.06050109863281,36.70750045776367,37.88750076293945,36.647499084472656,37.03749847412109,148676800
249,2018-12-26,37.52950668334961,39.29249954223633,39.307498931884766,36.68000030517578,37.07500076293945,234330000
250,2018-12-27,37.28596496582031,39.03749847412109,39.192501068115234,37.51750183105469,38.959999084472656,212468400
251,2018-12-28,37.30504989624024,39.057498931884766,39.630001068115234,38.63750076293945,39.375,169165600
252,2018-12-31,37.665618896484375,39.435001373291016,39.84000015258789,39.119998931884766,39.63249969482422,140014000
253,2019-01-02,37.70860290527344,39.47999954223633,39.712501525878906,38.557498931884766,38.72249984741211,148158800
254,2019-01-03,33.952537536621094,35.54750061035156,36.43000030517578,35.5,35.994998931884766,365248800
255,2019-01-04,35.401947021484375,37.06499862670898,37.13750076293945,35.95000076293945,36.13249969482422,234428400
256,2019-01-07,35.32316207885742,36.98249816894531,37.20750045776367,36.47499847412109,37.17499923706055,219111200
257,2019-01-08,35.996524810791016,37.6875,37.95500183105469,37.130001068115234,37.38999938964844,164101200
258,2019-01-09,36.6077995300293,38.32749938964844,38.63249969482422,37.407501220703125,37.8224983215332,180396400
259,2019-01-10,36.72480773925781,38.45000076293945,38.49250030517578,37.71500015258789,38.125,143122800
260,2019-01-11,36.364253997802734,38.0724983215332,38.42499923706055,37.87749862670898,38.220001220703125,108092800
261,2019-01-14,35.81744384765625,37.5,37.817501068115234,37.30500030517578,37.712501525878906,129756800
262,2019-01-15,36.55050277709961,38.26750183105469,38.34749984741211,37.51250076293945,37.567501068115234,114843600
263,2019-01-16,36.99702453613281,38.73500061035156,38.970001220703125,38.25,38.27000045776367,122278800
264,2019-01-17,37.21670913696289,38.96500015258789,39.415000915527344,38.31499862670898,38.54999923706055,119284800
265,2019-01-18,37.44593811035156,39.20500183105469,39.470001220703125,38.994998931884766,39.375,135004000
266,2019-01-22,36.60541534423828,38.32500076293945,39.182498931884766,38.15499877929688,39.102500915527344,121576000
267,2019-01-23,36.75345993041992,38.47999954223633,38.78499984741211,37.92499923706055,38.53749847412109,92522400
268,2019-01-24,36.46215057373047,38.17499923706055,38.619998931884766,37.935001373291016,38.52750015258789,101766000
269,2019-01-25,37.67039489746094,39.43999862670898,39.532501220703125,38.58000183105469,38.869998931884766,134142000
270,2019-01-28,37.321773529052734,39.07500076293945,39.08250045776367,38.415000915527344,38.9474983215332,104768400
